"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.to.water","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","GPS.x","GPS.y","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary","NDVI","EVI","Distance.from.mob","Distance.from.mob.d","Closest.mob.size","Distance.from.herd","Closest.herd.size","Distance.from.herd.opp.sp","Closest.herd.size.opp.sp","Distance.from.opp.sp","Closest.opp.sp.size","Identifier","Population"
"7/12/21","1","DSCN4767",3,1114,0.459284446,36.85011339,"CC","","part","no wind","no rain","Grazing","hoof","brown","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Digitaria macroblefara","light",NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",309.95683824,"Cattle",2021,7,12,11,14,"","","",4,260625.8481,51099.73648,"OG","OG","OG",112.98489969209,119.671312643362,0.294154822826385,0.56547619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT148",362.565047682812
"7/12/21","2","DSCN4766",2,1146,0.471407305,36.85372556,"CC","`","full","light","no rain","Grazing","belly","brown","Cenchrus ciliaris","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","medium",NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",409.143294,"Cattle",2021,7,12,11,46,"","","",4,261028.4737,52440.5,"OG","OG","OG",22.9583420213109,24.4087135469148,0.263636350631714,0.519856591285163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT149",267.496121990569
"7/12/21","3","DSCN3496",2,1033,0.522638793,36.86388893,"CC","","part","light","no rain","Grazing","hock","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","light",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ewaso-Marok River Bank",375.55575624,"Cattle",2021,7,12,10,33,"","","",3,262162.001,58106.72462,"MB","MB","MB",50.9171234050672,56.6398205452314,0.331564992666245,0.651041666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT150",22.7950705695478
"7/12/21","3","DSCN3496",3,1036,0.525313623,36.86899298,"CC","","part","light","no rain","Grazing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","","","light",NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calves",58.79156724,"Cattle",2021,7,12,10,36,"","","",2,262730.4269,58402.38507,"MB","MB","MB",258.111747566949,268.117827253343,0.307203382253647,0.61345367367085,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT151",121.721844144598
"7/12/21","3","DSCN3498",1,1054,0.505600542,36.86851077,"CC","","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","Pennisetum stramineum","medium",NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Previous Kaparo Boma Area",512.33590968,"Cattle",2021,7,12,10,54,"","","",4,262676,56222,"MB","MB","MB",21.3705726017418,26.2303068416063,0.285077184438705,0.559068891280947,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT152",108.432240433181
"7/12/21","3","DSCN3499",2,1124,0.513452185,36.86109093,"CC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","medium",NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Calves",517.94275008,"Cattle",2021,7,12,11,24,"","","",3,261850.1042,57090.72369,"MB","LB","LB",487.690401838394,494.596646180545,0.311913371086121,0.614334470989761,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT153",111.803398874989
"7/12/21","3","DSCN3499",3,1128,0.518988284,36.86441807,"CC","","full","light","no rain","Grazing","hock","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Microchloa kunthii","","light",NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",221.35426908,"Cattle",2021,7,12,11,28,"","","",3,262220.7822,57702.93173,"MB","MB","MB",232.387132016634,241.885091021555,0.315808683633804,0.626811594202899,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT154",43.0351707065885
"7/12/21","4","DSCN3504",1,1319,0.486295221,36.88833006,"CC","","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","","","light",NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",61.22714304,"Cattle",2021,7,12,13,19,"Goat","","",2,264882.1384,54086,"OG","OG","OG",24.9297290721015,29.6220621976546,0.247433826327324,0.384357166834508,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT155",76.2199122231922
"7/12/21","4","DSCN3504",2,1323,0.480792334,36.88105078,"CC","","part","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum mezzianum","Pennisetum stramineum","Microchloa kunthii","light",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",321.27084024,"Cattle",2021,7,12,13,23,"Donkey"," Goat"," Sheep",4,264071.4202,53477.60307,"OG","OG","OG",17.2605272577229,28.6055456168214,0.320965856313705,0.538590769838917,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT156",NA
"7/12/21","4","DSCN3504",3,1330,0.480761667,36.87275776,"CC","","no sun","light","no rain","Grazing","hock","brown","Cynodon plectostachyus","Pennisetum stramineum","","","medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tower Area",377.82858876,"Cattle",2021,7,12,13,30,"","","",2,263148.0096,53474.5,"OG","OG","OG",633.397176453412,640.393906881612,0.31841242313385,0.538671243941842,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CT157",NA
