"","Date","Time","Latitude","Longitude","Species","Multispecies","Total.zebras","DazzleID"
"60.5","6/8/21",1025,0.460881632,36.83240176,"PZ",0,9,60
"60.6","6/8/21",1025,0.460881632,36.83240176,"PZ",0,9,60
"60.7","6/8/21",1025,0.460881632,36.83240176,"PZ",0,9,60
"60.8","6/8/21",1025,0.460881632,36.83240176,"PZ",0,9,60
"611","6/8/21",1051,0.478885207,36.84279846,"GZ",0,4,61
"61.1","6/8/21",1051,0.478885207,36.84279846,"GZ",0,4,61
"61.2","6/8/21",1051,0.478885207,36.84279846,"GZ",0,4,61
"61.3","6/8/21",1051,0.478885207,36.84279846,"GZ",0,4,61
"621","6/8/21",1106,0.451053681,36.84328489,"PZ",0,6,62
"62.1","6/8/21",1106,0.451053681,36.84328489,"PZ",0,6,62
"62.2","6/8/21",1106,0.451053681,36.84328489,"PZ",0,6,62
"62.3","6/8/21",1106,0.451053681,36.84328489,"PZ",0,6,62
"62.4","6/8/21",1106,0.451053681,36.84328489,"PZ",0,6,62
"62.5","6/8/21",1106,0.451053681,36.84328489,"PZ",0,6,62
"631","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"63.1","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"63.2","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"63.3","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"63.4","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"63.5","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"63.6","6/8/21",1126,0.46289419,36.85023041,"PZ",0,7,63
"641","6/8/21",1136,0.469643126,36.85229486,"PZ",0,6,64
"64.1","6/8/21",1136,0.469643126,36.85229486,"PZ",0,6,64
"64.2","6/8/21",1136,0.469643126,36.85229486,"PZ",0,6,64
"64.3","6/8/21",1136,0.469643126,36.85229486,"PZ",0,6,64
"64.4","6/8/21",1136,0.469643126,36.85229486,"PZ",0,6,64
"64.5","6/8/21",1136,0.469643126,36.85229486,"PZ",0,6,64
"651","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.1","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.2","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.3","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.4","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.5","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.6","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.7","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.8","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.9","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.10","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.11","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.12","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"65.13","6/8/21",1142,0.46977749,36.8540047,"PZ",0,14,65
"661","6/9/21",952,0.469912579,36.85792599,"PZ",1,4,66
"66.1","6/9/21",952,0.469912579,36.85792599,"PZ",1,4,66
"66.2","6/9/21",952,0.469912579,36.85792599,"PZ",1,4,66
"66.3","6/9/21",952,0.469912579,36.85792599,"PZ",1,4,66
"671","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.1","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.2","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.3","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.4","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.5","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.6","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.7","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.8","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.9","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.10","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"67.11","6/9/21",952,0.469912579,36.85792599,"GZ",1,12,67
"681","6/9/21",1009,0.478847062,36.86111532,"GZ",0,1,68
"691","6/9/21",1019,0.496834321,36.85184016,"GZ",0,3,69
"69.1","6/9/21",1019,0.496834321,36.85184016,"GZ",0,3,69
"69.2","6/9/21",1019,0.496834321,36.85184016,"GZ",0,3,69
"701","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.1","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.2","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.3","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.4","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.5","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.6","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.7","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.8","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.9","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.10","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.11","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.12","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.13","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.14","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"70.15","6/9/21",1040,0.497810044,36.84302495,"GZ",0,16,70
"711","6/9/21",1101,0.498814734,36.85239056,"GZ",0,1,71
